 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.38407100E+02  0.27525809E+05  0.27525809E+05  0.27525809E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38415300E+02  0.27531686E+05  0.27531686E+05  0.27531686E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38423500E+02  0.27537563E+05  0.27537563E+05  0.27537563E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38431600E+02  0.27543368E+05  0.27543368E+05  0.27543368E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38439800E+02  0.27549245E+05  0.27549245E+05  0.27549245E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38448000E+02  0.27555122E+05  0.27555122E+05  0.27555122E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38456100E+02  0.27560927E+05  0.27560927E+05  0.27560927E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38464300E+02  0.27566804E+05  0.27566804E+05  0.27566804E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38472500E+02  0.27572681E+05  0.27572681E+05  0.27572681E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38480700E+02  0.27578558E+05  0.27578558E+05  0.27578558E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38488800E+02  0.27584363E+05  0.27584363E+05  0.27584363E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38497000E+02  0.27590240E+05  0.27590240E+05  0.27590240E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38505200E+02  0.27596116E+05  0.27596116E+05  0.27596116E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38513300E+02  0.27601921E+05  0.27601921E+05  0.27601921E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38521500E+02  0.27607798E+05  0.27607798E+05  0.27607798E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38529700E+02  0.27613675E+05  0.27613675E+05  0.27613675E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38537900E+02  0.27619552E+05  0.27619552E+05  0.27619552E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38546000E+02  0.27625357E+05  0.27625357E+05  0.27625357E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38554200E+02  0.27631234E+05  0.27631234E+05  0.27631234E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38562400E+02  0.27637111E+05  0.27637111E+05  0.27637111E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38570500E+02  0.27642916E+05  0.27642916E+05  0.27642916E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38578700E+02  0.27648793E+05  0.27648793E+05  0.27648793E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38586900E+02  0.27654670E+05  0.27654670E+05  0.27654670E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38595100E+02  0.27660546E+05  0.27660546E+05  0.27660546E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38603200E+02  0.27666352E+05  0.27666352E+05  0.27666352E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38611400E+02  0.27672228E+05  0.27672228E+05  0.27672228E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38619600E+02  0.27678105E+05  0.27678105E+05  0.27678105E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38627800E+02  0.27683982E+05  0.27683982E+05  0.27683982E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38635900E+02  0.27689787E+05  0.27689787E+05  0.27689787E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38644100E+02  0.27695664E+05  0.27695664E+05  0.27695664E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38652300E+02  0.27701541E+05  0.27701541E+05  0.27701541E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38660400E+02  0.27707346E+05  0.27707346E+05  0.27707346E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38668600E+02  0.27713223E+05  0.27713223E+05  0.27713223E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38676800E+02  0.27719100E+05  0.27719100E+05  0.27719100E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38685000E+02  0.27724976E+05  0.27724976E+05  0.27724976E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38693100E+02  0.27730782E+05  0.27730782E+05  0.27730782E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38701300E+02  0.27736658E+05  0.27736658E+05  0.27736658E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38709500E+02  0.27742535E+05  0.27742535E+05  0.27742535E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38717600E+02  0.27748340E+05  0.27748340E+05  0.27748340E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38725800E+02  0.27754217E+05  0.27754217E+05  0.27754217E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38734000E+02  0.27760094E+05  0.27760094E+05  0.27760094E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38742200E+02  0.27765971E+05  0.27765971E+05  0.27765971E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38750300E+02  0.27771776E+05  0.27771776E+05  0.27771776E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38758500E+02  0.27777653E+05  0.27777653E+05  0.27777653E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38766700E+02  0.27783530E+05  0.27783530E+05  0.27783530E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38774800E+02  0.27789335E+05  0.27789335E+05  0.27789335E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38783000E+02  0.27795212E+05  0.27795212E+05  0.27795212E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38791200E+02  0.27801088E+05  0.27801088E+05  0.27801088E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38799400E+02  0.27806965E+05  0.27806965E+05  0.27806965E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38807500E+02  0.27812770E+05  0.27812770E+05  0.27812770E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38815700E+02  0.27818647E+05  0.27818647E+05  0.27818647E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38823900E+02  0.27824524E+05  0.27824524E+05  0.27824524E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38832000E+02  0.27830329E+05  0.27830329E+05  0.27830329E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38840200E+02  0.27836206E+05  0.27836206E+05  0.27836206E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38848400E+02  0.27842083E+05  0.27842083E+05  0.27842083E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38856600E+02  0.27847960E+05  0.27847960E+05  0.27847960E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38864700E+02  0.27853765E+05  0.27853765E+05  0.27853765E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38872900E+02  0.27859642E+05  0.27859642E+05  0.27859642E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38881100E+02  0.27865518E+05  0.27865518E+05  0.27865518E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38889200E+02  0.27871324E+05  0.27871324E+05  0.27871324E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38897400E+02  0.27877200E+05  0.27877200E+05  0.27877200E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38905600E+02  0.27883077E+05  0.27883077E+05  0.27883077E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38913800E+02  0.27888954E+05  0.27888954E+05  0.27888954E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38921900E+02  0.27894759E+05  0.27894759E+05  0.27894759E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38930100E+02  0.27900636E+05  0.27900636E+05  0.27900636E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38938300E+02  0.27906513E+05  0.27906513E+05  0.27906513E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38946400E+02  0.27912318E+05  0.27912318E+05  0.27912318E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38954600E+02  0.27918195E+05  0.27918195E+05  0.27918195E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38962800E+02  0.27924072E+05  0.27924072E+05  0.27924072E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38971000E+02  0.27929948E+05  0.27929948E+05  0.27929948E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38979100E+02  0.27935754E+05  0.27935754E+05  0.27935754E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38987300E+02  0.27941630E+05  0.27941630E+05  0.27941630E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38995500E+02  0.27947507E+05  0.27947507E+05  0.27947507E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39003600E+02  0.27953312E+05  0.27953312E+05  0.27953312E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39011800E+02  0.27959189E+05  0.27959189E+05  0.27959189E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39020000E+02  0.27965066E+05  0.27965066E+05  0.27965066E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39028200E+02  0.27970943E+05  0.27970943E+05  0.27970943E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39036300E+02  0.27976748E+05  0.27976748E+05  0.27976748E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39044500E+02  0.27982625E+05  0.27982625E+05  0.27982625E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39052700E+02  0.27988502E+05  0.27988502E+05  0.27988502E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39060900E+02  0.27994378E+05  0.27994378E+05  0.27994378E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39069000E+02  0.28000184E+05  0.28000184E+05  0.28000184E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39077200E+02  0.28006060E+05  0.28006060E+05  0.28006060E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39085400E+02  0.28011937E+05  0.28011937E+05  0.28011937E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39093500E+02  0.28017742E+05  0.28017742E+05  0.28017742E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39101700E+02  0.28023619E+05  0.28023619E+05  0.28023619E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39109900E+02  0.28029496E+05  0.28029496E+05  0.28029496E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39118100E+02  0.28035373E+05  0.28035373E+05  0.28035373E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39126200E+02  0.28041178E+05  0.28041178E+05  0.28041178E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39134400E+02  0.28047055E+05  0.28047055E+05  0.28047055E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39142600E+02  0.28052932E+05  0.28052932E+05  0.28052932E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39150700E+02  0.28058737E+05  0.28058737E+05  0.28058737E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39158900E+02  0.28064614E+05  0.28064614E+05  0.28064614E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39167100E+02  0.28070490E+05  0.28070490E+05  0.28070490E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39175300E+02  0.28076367E+05  0.28076367E+05  0.28076367E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39183400E+02  0.28082172E+05  0.28082172E+05  0.28082172E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39191600E+02  0.28088049E+05  0.28088049E+05  0.28088049E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39199800E+02  0.28093926E+05  0.28093926E+05  0.28093926E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39207900E+02  0.28099731E+05  0.28099731E+05  0.28099731E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39216100E+02  0.28105608E+05  0.28105608E+05  0.28105608E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39224300E+02  0.28111485E+05  0.28111485E+05  0.28111485E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39232500E+02  0.28117362E+05  0.28117362E+05  0.28117362E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39240600E+02  0.28123167E+05  0.28123167E+05  0.28123167E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39248800E+02  0.28129044E+05  0.28129044E+05  0.28129044E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39257000E+02  0.28134920E+05  0.28134920E+05  0.28134920E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39265100E+02  0.28140726E+05  0.28140726E+05  0.28140726E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39273300E+02  0.28146602E+05  0.28146602E+05  0.28146602E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39281500E+02  0.28152479E+05  0.28152479E+05  0.28152479E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39289700E+02  0.28158356E+05  0.28158356E+05  0.28158356E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39297800E+02  0.28164161E+05  0.28164161E+05  0.28164161E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39306000E+02  0.28170038E+05  0.28170038E+05  0.28170038E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39314200E+02  0.28175915E+05  0.28175915E+05  0.28175915E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39322300E+02  0.28181720E+05  0.28181720E+05  0.28181720E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39330500E+02  0.28187597E+05  0.28187597E+05  0.28187597E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39338700E+02  0.28193474E+05  0.28193474E+05  0.28193474E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39346900E+02  0.28199350E+05  0.28199350E+05  0.28199350E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39355000E+02  0.28205156E+05  0.28205156E+05  0.28205156E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39363200E+02  0.28211032E+05  0.28211032E+05  0.28211032E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39371400E+02  0.28216909E+05  0.28216909E+05  0.28216909E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39379500E+02  0.28222714E+05  0.28222714E+05  0.28222714E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39387700E+02  0.28228591E+05  0.28228591E+05  0.28228591E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39395900E+02  0.28234468E+05  0.28234468E+05  0.28234468E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39404100E+02  0.28240345E+05  0.28240345E+05  0.28240345E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39412200E+02  0.28246150E+05  0.28246150E+05  0.28246150E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39420400E+02  0.28252027E+05  0.28252027E+05  0.28252027E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39428600E+02  0.28257904E+05  0.28257904E+05  0.28257904E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39436800E+02  0.28263780E+05  0.28263780E+05  0.28263780E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39444900E+02  0.28269586E+05  0.28269586E+05  0.28269586E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39453100E+02  0.28275462E+05  0.28275462E+05  0.28275462E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39461300E+02  0.28281339E+05  0.28281339E+05  0.28281339E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39469400E+02  0.28287144E+05  0.28287144E+05  0.28287144E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39477600E+02  0.28293021E+05  0.28293021E+05  0.28293021E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39485800E+02  0.28298898E+05  0.28298898E+05  0.28298898E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39494000E+02  0.28304775E+05  0.28304775E+05  0.28304775E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39502100E+02  0.28310580E+05  0.28310580E+05  0.28310580E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39510300E+02  0.28316457E+05  0.28316457E+05  0.28316457E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39518500E+02  0.28322334E+05  0.28322334E+05  0.28322334E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39526600E+02  0.28328139E+05  0.28328139E+05  0.28328139E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39534800E+02  0.28334016E+05  0.28334016E+05  0.28334016E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39543000E+02  0.28339892E+05  0.28339892E+05  0.28339892E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39551200E+02  0.28345769E+05  0.28345769E+05  0.28345769E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39559300E+02  0.28351574E+05  0.28351574E+05  0.28351574E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39567500E+02  0.28357451E+05  0.28357451E+05  0.28357451E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39575700E+02  0.28363328E+05  0.28363328E+05  0.28363328E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39583800E+02  0.28369133E+05  0.28369133E+05  0.28369133E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39592000E+02  0.28375010E+05  0.28375010E+05  0.28375010E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39600200E+02  0.28380887E+05  0.28380887E+05  0.28380887E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39608400E+02  0.28386764E+05  0.28386764E+05  0.28386764E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39616500E+02  0.28392569E+05  0.28392569E+05  0.28392569E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39624700E+02  0.28398446E+05  0.28398446E+05  0.28398446E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39632900E+02  0.28404323E+05  0.28404323E+05  0.28404323E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39641000E+02  0.28410128E+05  0.28410128E+05  0.28410128E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39649200E+02  0.28416004E+05  0.28416004E+05  0.28416004E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39657400E+02  0.28421881E+05  0.28421881E+05  0.28421881E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39665600E+02  0.28427758E+05  0.28427758E+05  0.28427758E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39673700E+02  0.28433563E+05  0.28433563E+05  0.28433563E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39681900E+02  0.28439440E+05  0.28439440E+05  0.28439440E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39690100E+02  0.28445317E+05  0.28445317E+05  0.28445317E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39698200E+02  0.28451122E+05  0.28451122E+05  0.28451122E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39706400E+02  0.28456999E+05  0.28456999E+05  0.28456999E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39714600E+02  0.28462876E+05  0.28462876E+05  0.28462876E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39722800E+02  0.28468753E+05  0.28468753E+05  0.28468753E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39730900E+02  0.28474558E+05  0.28474558E+05  0.28474558E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39739100E+02  0.28480434E+05  0.28480434E+05  0.28480434E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39747300E+02  0.28486311E+05  0.28486311E+05  0.28486311E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39755400E+02  0.28492116E+05  0.28492116E+05  0.28492116E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39763600E+02  0.28497993E+05  0.28497993E+05  0.28497993E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39771800E+02  0.28503870E+05  0.28503870E+05  0.28503870E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39780000E+02  0.28509747E+05  0.28509747E+05  0.28509747E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39788100E+02  0.28515552E+05  0.28515552E+05  0.28515552E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39796300E+02  0.28521429E+05  0.28521429E+05  0.28521429E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39804500E+02  0.28527306E+05  0.28527306E+05  0.28527306E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39812700E+02  0.28533183E+05  0.28533183E+05  0.28533183E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39820800E+02  0.28538988E+05  0.28538988E+05  0.28538988E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39829000E+02  0.28544865E+05  0.28544865E+05  0.28544865E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39837200E+02  0.28550741E+05  0.28550741E+05  0.28550741E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39845300E+02  0.28556546E+05  0.28556546E+05  0.28556546E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39853500E+02  0.28562423E+05  0.28562423E+05  0.28562423E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39861700E+02  0.28568300E+05  0.28568300E+05  0.28568300E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39869900E+02  0.28574177E+05  0.28574177E+05  0.28574177E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39878000E+02  0.28579982E+05  0.28579982E+05  0.28579982E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39886200E+02  0.28585859E+05  0.28585859E+05  0.28585859E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
